,0,1
793,103,56
794,103,69
795,103,124
796,103,136
797,106,17
798,106,62
799,106,66
800,106,68
801,106,111
802,106,118
803,106,127
804,106,132
805,106,139
806,107,84
807,107,113
808,108,2
809,108,34
810,108,59
811,108,68
812,108,112
813,108,118
814,110,0
815,110,5
816,110,6
817,110,9
818,110,28
819,110,29
820,110,30
821,110,32
822,110,36
823,110,37
824,110,39
825,110,48
826,110,50
827,110,55
828,110,58
829,110,62
830,110,66
831,110,69
832,110,75
833,110,76
834,110,82
835,110,86
836,110,94
837,110,95
838,110,100
839,110,102
840,110,119
841,110,123
842,110,125
843,110,127
844,110,136
845,110,137
846,111,5
847,111,6
848,111,28
849,111,32
850,111,33
851,111,62
852,111,66
853,111,86
854,111,106
855,111,118
856,111,123
857,111,127
858,111,137
859,112,1
860,112,59
861,112,68
862,112,108
863,112,118
864,113,36
865,113,80
866,113,107
867,114,4
868,114,38
869,114,64
870,114,72
871,114,90
872,114,98
873,114,121
874,115,31
875,115,83
876,115,96
877,116,32
878,116,124
879,117,65
880,118,12
881,118,17
882,118,40
883,118,59
884,118,62
885,118,68
886,118,106
887,118,108
888,118,111
889,118,112
890,118,127
891,119,6
892,119,8
893,119,9
894,119,26
895,119,28
896,119,29
897,119,30
898,119,32
899,119,33
900,119,36
901,119,46
902,119,48
903,119,50
904,119,58
905,119,62
906,119,66
907,119,67
908,119,69
909,119,86
910,119,91
911,119,100
912,119,110
913,119,125
914,119,127
915,119,136
916,119,137
917,119,141
918,120,13
919,120,35
920,120,38
921,120,70
922,120,78
923,120,135
924,121,4
925,121,15
926,121,114
927,122,22
928,122,26
929,122,33
930,122,50
931,122,100
932,122,130
933,122,132
934,123,0
935,123,5
936,123,28
937,123,32
938,123,37
939,123,62
940,123,69
941,123,86
942,123,94
943,123,110
944,123,111
945,123,127
946,123,137
947,124,63
948,124,88
949,124,103
950,124,116
951,125,0
952,125,6
953,125,28
954,125,30
955,125,36
956,125,37
957,125,39
958,125,48
959,125,55
960,125,56
961,125,75
962,125,76
963,125,82
964,125,86
965,125,89
966,125,95
967,125,110
968,125,119
969,125,136
970,125,137
971,126,9
972,126,22
973,126,26
974,126,29
975,126,33
976,126,41
977,126,66
978,126,91
979,126,130
980,126,132
981,127,5
982,127,6
983,127,17
984,127,28
985,127,32
986,127,33
987,127,40
988,127,50
989,127,62
990,127,66
991,127,69
992,127,86
993,127,100
994,127,106
995,127,110
996,127,111
997,127,118
998,127,119
999,127,123
1000,127,130
1001,127,132
1002,127,137
1003,127,139
1004,129,2
1005,129,20
1006,130,9
1007,130,22
1008,130,26
1009,130,29
1010,130,33
1011,130,36
1012,130,41
1013,130,50
1014,130,62
1015,130,66
1016,130,91
1017,130,100
1018,130,122
1019,130,126
1020,130,127
1021,130,132
1022,131,44
1023,131,88
1024,132,26
1025,132,29
1026,132,33
1027,132,50
1028,132,62
1029,132,66
1030,132,67
1031,132,69
1032,132,91
1033,132,100
1034,132,106
1035,132,122
1036,132,126
1037,132,127
1038,132,130
1039,132,139
1040,134,7
1041,134,10
1042,134,11
1043,134,13
1044,134,38
1045,134,70
1046,134,78
1047,135,7
1048,135,13
1049,135,35
1050,135,60
1051,135,70
1052,135,120
1053,136,0
1054,136,6
1055,136,28
1056,136,30
1057,136,37
1058,136,39
1059,136,40
1060,136,46
1061,136,48
1062,136,58
1063,136,69
1064,136,76
1065,136,85
1066,136,86
1067,136,94
1068,136,102
1069,136,103
1070,136,110
1071,136,119
1072,136,125
1073,137,0
1074,137,5
1075,137,6
1076,137,22
1077,137,28
1078,137,30
1079,137,32
1080,137,33
1081,137,37
1082,137,48
1083,137,50
1084,137,62
1085,137,66
1086,137,69
1087,137,76
1088,137,82
1089,137,86
1090,137,89
1091,137,94
1092,137,100
1093,137,110
1094,137,111
1095,137,119
1096,137,123
1097,137,125
1098,137,127
1099,139,17
1100,139,33
1101,139,50
1102,139,62
1103,139,66
1104,139,91
1105,139,106
1106,139,127
1107,139,132
1108,141,6
1109,141,30
1110,141,36
1111,141,62
1112,141,86
1113,141,119
